2024-10-04 09:40:59,400::DEBUG::[interface:144] Request GET /api from ::ffff:10.89.0.19 [Sonarr/4.0.9.2244 (alpine 3.20.3)] {'mode': 'history', 'start': '0', 'limit': '60', 'category': 'tv', 'apikey': 'ca034bb15a2647fbbd0bb7bd96cc0390', 'output': 'json'}
2024-10-05 13:43:27,091::DEBUG::[nzbstuff:1508] Availability ratio=105.07, bad articles=117, total bytes=1926704885, missing bytes=88429268, par2 bytes=177082296
2024-10-05 13:43:27,092::DEBUG::[downloader:757] Thread 26@news.newsdemon.com: Article GqLfz-d1-Ty5TEuXY-1YeN-acymw@9ib-AlTvQ.uHx missing (error=430)
2024-10-05 13:43:27,092::INFO::[nzbstuff:255] Article GqLfz-d1-Ty5TEuXY-1YeN-acymw@9ib-AlTvQ.uHx unavailable on all servers, discarding
2024-10-05 13:43:27,093::DEBUG::[nzbstuff:1508] Availability ratio=105.02, bad articles=118, total bytes=1926704885, missing bytes=89197268, par2 bytes=177082296
2024-10-05 13:43:27,102::DEBUG::[downloader:757] Thread 45@news.newsdemon.com: Article tRuyr-yIPum68WsMMzau8v-@weZoc4qLQ.D6y missing (error=430)
2024-10-05 13:43:27,103::INFO::[nzbstuff:255] Article tRuyr-yIPum68WsMMzau8v-@weZoc4qLQ.D6y unavailable on all servers, discarding
2024-10-05 13:43:27,103::DEBUG::[nzbstuff:1508] Availability ratio=104.98, bad articles=119, total bytes=1926704885, missing bytes=89965268, par2 bytes=177082296
2024-10-05 13:43:27,105::DEBUG::[downloader:757] Thread 11@news.newsdemon.com: Article ckkj3aj_oiYpPXDYo2THD38WkJQ@mjeKo_fl.R_q missing (error=430)
2024-10-05 13:43:27,105::INFO::[nzbstuff:255] Article ckkj3aj_oiYpPXDYo2THD38WkJQ@mjeKo_fl.R_q unavailable on all servers, discarding
2024-10-05 13:43:27,106::DEBUG::[nzbstuff:1508] Availability ratio=104.94, bad articles=120, total bytes=1926704885, missing bytes=90733268, par2 bytes=177082296
2024-10-05 13:43:27,106::DEBUG::[downloader:757] Thread 32@news.newsdemon.com: Article diY9VubCI1HwPTfbRdm_OchKB7t@GzIKWC2N.6pr missing (error=430)
2024-10-05 13:43:27,107::INFO::[nzbstuff:255] Article diY9VubCI1HwPTfbRdm_OchKB7t@GzIKWC2N.6pr unavailable on all servers, discarding
2024-10-05 13:43:27,107::DEBUG::[nzbstuff:1508] Availability ratio=104.89, bad articles=121, total bytes=1926704885, missing bytes=91501268, par2 bytes=177082296
2024-10-05 13:43:27,107::DEBUG::[downloader:757] Thread 21@news.newsdemon.com: Article GLVWdZZxgr1TQ6gl6bOvcL@cglHlU-I.lyI missing (error=430)
2024-10-05 13:43:27,107::INFO::[nzbstuff:255] Article GLVWdZZxgr1TQ6gl6bOvcL@cglHlU-I.lyI unavailable on all servers, discarding
2024-10-05 13:43:27,108::DEBUG::[nzbstuff:1508] Availability ratio=104.85, bad articles=122, total bytes=1926704885, missing bytes=92269268, par2 bytes=177082296
2024-10-05 13:43:27,112::DEBUG::[downloader:757] Thread 4@news.newsdemon.com: Article LmMZR5L1EiTvhi2Lt-kodlSIjKj@FXex1AsC.mq- missing (error=430)
2024-10-05 13:43:27,112::INFO::[nzbstuff:255] Article LmMZR5L1EiTvhi2Lt-kodlSIjKj@FXex1AsC.mq- unavailable on all servers, discarding
2024-10-05 13:43:27,113::DEBUG::[nzbstuff:1508] Availability ratio=104.80, bad articles=123, total bytes=1926704885, missing bytes=93037268, par2 bytes=177082296
2024-10-05 13:43:27,163::DEBUG::[downloader:757] Thread 41@news.newsdemon.com: Article 3MWcNs9NSPjm6g5RNwzK2@b7Y7nRz4.mML missing (error=430)
2024-10-05 13:43:27,163::INFO::[nzbstuff:255] Article 3MWcNs9NSPjm6g5RNwzK2@b7Y7nRz4.mML unavailable on all servers, discarding
2024-10-05 13:43:27,164::DEBUG::[nzbstuff:1508] Availability ratio=104.76, bad articles=124, total bytes=1926704885, missing bytes=93805268, par2 bytes=177082296
2024-10-05 13:43:27,165::DEBUG::[downloader:757] Thread 48@news.newsdemon.com: Article jrXLQRuMfpLEj42DMz1YwO@c_Czs0.Plf missing (error=430)
2024-10-05 13:43:27,165::INFO::[nzbstuff:255] Article jrXLQRuMfpLEj42DMz1YwO@c_Czs0.Plf unavailable on all servers, discarding
2024-10-05 13:43:27,166::DEBUG::[nzbstuff:1508] Availability ratio=104.72, bad articles=125, total bytes=1926704885, missing bytes=94573268, par2 bytes=177082296
2024-10-05 13:43:27,194::DEBUG::[downloader:757] Thread 5@news.newsdemon.com: Article GTt-XIkmF3BBkHm62x0NtgwiRQ@2BUm-DohF.0kt missing (error=430)
2024-10-05 13:43:27,194::INFO::[nzbstuff:255] Article GTt-XIkmF3BBkHm62x0NtgwiRQ@2BUm-DohF.0kt unavailable on all servers, discarding
2024-10-05 13:43:27,195::DEBUG::[nzbstuff:1508] Availability ratio=104.67, bad articles=126, total bytes=1926704885, missing bytes=95341268, par2 bytes=177082296
2024-10-05 13:43:27,203::DEBUG::[downloader:757] Thread 39@news.newsdemon.com: Article qRQyrcKkQZcocZfTCKlfr0pD9zYKe@8AQsEoHlf.bSf missing (error=430)
2024-10-05 13:43:27,203::INFO::[nzbstuff:255] Article qRQyrcKkQZcocZfTCKlfr0pD9zYKe@8AQsEoHlf.bSf unavailable on all servers, discarding
2024-10-05 13:43:27,205::DEBUG::[nzbstuff:1508] Availability ratio=104.63, bad articles=127, total bytes=1926704885, missing bytes=96109268, par2 bytes=177082296
2024-10-05 13:43:27,206::DEBUG::[downloader:757] Thread 33@news.newsdemon.com: Article CpWQ-P89lL1DyxOdtNpOfPHaIJB@upudEX0Zy.9db missing (error=430)
2024-10-05 13:43:27,206::INFO::[nzbstuff:255] Article CpWQ-P89lL1DyxOdtNpOfPHaIJB@upudEX0Zy.9db unavailable on all servers, discarding
2024-10-05 13:43:27,207::DEBUG::[nzbstuff:1508] Availability ratio=104.58, bad articles=128, total bytes=1926704885, missing bytes=96877268, par2 bytes=177082296
2024-10-05 13:43:27,208::DEBUG::[downloader:757] Thread 47@news.newsdemon.com: Article Nq6hzG6WPJVIRv_0O3QzRXvmeFy@4tfibBA1u.Xdq missing (error=430)
2024-10-05 13:43:27,208::INFO::[nzbstuff:255] Article Nq6hzG6WPJVIRv_0O3QzRXvmeFy@4tfibBA1u.Xdq unavailable on all servers, discarding
2024-10-05 13:43:27,209::DEBUG::[nzbstuff:1508] Availability ratio=104.54, bad articles=129, total bytes=1926704885, missing bytes=97645268, par2 bytes=177082296
2024-10-05 13:43:27,211::DEBUG::[downloader:757] Thread 30@news.newsdemon.com: Article HiUqfFjMHPhGsn4HDqMeor34j_@SKplVbde.rxt missing (error=430)
2024-10-05 13:43:27,211::INFO::[nzbstuff:255] Article HiUqfFjMHPhGsn4HDqMeor34j_@SKplVbde.rxt unavailable on all servers, discarding
2024-10-05 13:43:27,212::DEBUG::[nzbstuff:1508] Availability ratio=104.50, bad articles=130, total bytes=1926704885, missing bytes=98413268, par2 bytes=177082296
2024-10-05 13:43:27,213::DEBUG::[downloader:757] Thread 46@news.newsdemon.com: Article NlxcLqPiWrgtKeAchHPbjRq@ZElOmvNm.sRy missing (error=430)
2024-10-05 13:43:27,213::INFO::[nzbstuff:255] Article NlxcLqPiWrgtKeAchHPbjRq@ZElOmvNm.sRy unavailable on all servers, discarding
2024-10-05 13:43:27,214::DEBUG::[nzbstuff:1508] Availability ratio=104.45, bad articles=131, total bytes=1926704885, missing bytes=99181268, par2 bytes=177082296
2024-10-05 13:43:27,219::DEBUG::[downloader:757] Thread 50@news.newsdemon.com: Article cs2zlyXITBJpNpRW1IRudlDS7@RuxZxBA4C.wfC missing (error=430)
2024-10-05 13:43:27,220::INFO::[nzbstuff:255] Article cs2zlyXITBJpNpRW1IRudlDS7@RuxZxBA4C.wfC unavailable on all servers, discarding
2024-10-05 13:43:27,220::DEBUG::[nzbstuff:1508] Availability ratio=104.41, bad articles=132, total bytes=1926704885, missing bytes=99949268, par2 bytes=177082296
2024-10-05 13:43:27,230::DEBUG::[downloader:757] Thread 14@news.newsdemon.com: Article LP3jHsZI5A7dqRRqH2YR@RDWIw4hb.LKL missing (error=430)
2024-10-05 13:43:27,230::INFO::[nzbstuff:255] Article LP3jHsZI5A7dqRRqH2YR@RDWIw4hb.LKL unavailable on all servers, discarding
2024-10-05 13:43:27,231::DEBUG::[nzbstuff:1508] Availability ratio=104.36, bad articles=133, total bytes=1926704885, missing bytes=100717268, par2 bytes=177082296
2024-10-05 13:43:27,233::DEBUG::[downloader:757] Thread 22@news.newsdemon.com: Article _dwTv7QzNwyKJJWRkdyAs@b9ce_JO4u.Qth missing (error=430)
2024-10-05 13:43:27,233::INFO::[nzbstuff:255] Article _dwTv7QzNwyKJJWRkdyAs@b9ce_JO4u.Qth unavailable on all servers, discarding
2024-10-05 13:43:27,234::DEBUG::[nzbstuff:1508] Availability ratio=104.32, bad articles=134, total bytes=1926704885, missing bytes=101485268, par2 bytes=177082296
2024-10-05 13:43:27,234::DEBUG::[downloader:757] Thread 36@news.newsdemon.com: Article KDRhQ7B6MhJDJMRswfpWlv-b@ApIyn.vAk missing (error=430)
2024-10-05 13:43:27,235::INFO::[nzbstuff:255] Article KDRhQ7B6MhJDJMRswfpWlv-b@ApIyn.vAk unavailable on all servers, discarding
2024-10-05 13:43:27,235::DEBUG::[nzbstuff:1508] Availability ratio=104.28, bad articles=135, total bytes=1926704885, missing bytes=102253268, par2 bytes=177082296
2024-10-05 13:43:27,245::DEBUG::[downloader:757] Thread 20@news.newsdemon.com: Article gupVfk_tOhHNkdcRenV5Qo-2PNyy1@qKWssXKlg.fYo missing (error=430)
2024-10-05 13:43:27,245::INFO::[nzbstuff:255] Article gupVfk_tOhHNkdcRenV5Qo-2PNyy1@qKWssXKlg.fYo unavailable on all servers, discarding
2024-10-05 13:43:27,246::DEBUG::[nzbstuff:1508] Availability ratio=104.23, bad articles=136, total bytes=1926704885, missing bytes=103021268, par2 bytes=177082296
2024-10-05 13:43:27,248::DEBUG::[downloader:757] Thread 12@news.newsdemon.com: Article ozDMAhe6W6FBGFAMBaZw@Bntrwuxk.0qU missing (error=430)
2024-10-05 13:43:27,248::INFO::[nzbstuff:255] Article ozDMAhe6W6FBGFAMBaZw@Bntrwuxk.0qU unavailable on all servers, discarding
2024-10-05 13:43:27,249::DEBUG::[nzbstuff:1508] Availability ratio=104.19, bad articles=137, total bytes=1926704885, missing bytes=103789268, par2 bytes=177082296
2024-10-05 13:43:27,255::DEBUG::[downloader:757] Thread 24@news.newsdemon.com: Article 2mj9lSFE3pDidD2q9d_UUg@H5RzMFD.K3v missing (error=430)
2024-10-05 13:43:27,255::INFO::[nzbstuff:255] Article 2mj9lSFE3pDidD2q9d_UUg@H5RzMFD.K3v unavailable on all servers, discarding
2024-10-05 13:43:27,256::DEBUG::[nzbstuff:1508] Availability ratio=104.15, bad articles=138, total bytes=1926704885, missing bytes=104557268, par2 bytes=177082296
2024-10-05 13:43:27,258::DEBUG::[downloader:757] Thread 16@news.newsdemon.com: Article 7NRT9emgANQJOAz_ki9yyS8Oe@wkq3apR.ggS missing (error=430)
2024-10-05 13:43:27,258::INFO::[nzbstuff:255] Article 7NRT9emgANQJOAz_ki9yyS8Oe@wkq3apR.ggS unavailable on all servers, discarding
2024-10-05 13:43:27,259::DEBUG::[nzbstuff:1508] Availability ratio=104.10, bad articles=139, total bytes=1926704885, missing bytes=105325268, par2 bytes=177082296
2024-10-05 13:43:27,260::DEBUG::[downloader:757] Thread 18@news.newsdemon.com: Article TIfXxaGWO7FkSK0lrK7qt6w@OezmDVA.V0G missing (error=430)
2024-10-05 13:43:27,260::INFO::[nzbstuff:255] Article TIfXxaGWO7FkSK0lrK7qt6w@OezmDVA.V0G unavailable on all servers, discarding
2024-10-05 13:43:27,261::DEBUG::[nzbstuff:1508] Availability ratio=104.06, bad articles=140, total bytes=1926704885, missing bytes=106093268, par2 bytes=177082296
2024-10-05 13:43:27,281::DEBUG::[downloader:757] Thread 8@news.newsdemon.com: Article LCGmt5SDCy7m3ER-UId7ZdHyNr@DJtZG5Jwl.9TY missing (error=430)
2024-10-05 13:43:27,281::INFO::[nzbstuff:255] Article LCGmt5SDCy7m3ER-UId7ZdHyNr@DJtZG5Jwl.9TY unavailable on all servers, discarding
2024-10-05 13:43:27,282::DEBUG::[nzbstuff:1508] Availability ratio=104.01, bad articles=141, total bytes=1926704885, missing bytes=106861268, par2 bytes=177082296
2024-10-05 13:43:27,284::DEBUG::[downloader:757] Thread 49@news.newsdemon.com: Article 8-hIOuj2LGqfIpuhJMVvhb@voFGx.27w missing (error=430)
2024-10-05 13:43:27,285::INFO::[nzbstuff:255] Article 8-hIOuj2LGqfIpuhJMVvhb@voFGx.27w unavailable on all servers, discarding
2024-10-05 13:43:27,285::DEBUG::[nzbstuff:1508] Availability ratio=103.97, bad articles=142, total bytes=1926704885, missing bytes=107629268, par2 bytes=177082296
2024-10-05 13:43:27,286::DEBUG::[downloader:757] Thread 26@news.newsdemon.com: Article 4fSrftcf-Op7Hg0z74j3@EtNraGuhH.UJJ missing (error=430)
2024-10-05 13:43:27,286::INFO::[nzbstuff:255] Article 4fSrftcf-Op7Hg0z74j3@EtNraGuhH.UJJ unavailable on all servers, discarding
2024-10-05 13:43:27,288::DEBUG::[nzbstuff:1508] Availability ratio=103.93, bad articles=143, total bytes=1926704885, missing bytes=108397268, par2 bytes=177082296
2024-10-05 13:43:27,290::DEBUG::[downloader:757] Thread 27@news.newsdemon.com: Article PshFGWzS8ESKJVyicEwc@NufZgs.f23 missing (error=430)
2024-10-05 13:43:27,290::INFO::[nzbstuff:255] Article PshFGWzS8ESKJVyicEwc@NufZgs.f23 unavailable on all servers, discarding
2024-10-05 13:43:27,291::DEBUG::[nzbstuff:1508] Availability ratio=103.88, bad articles=144, total bytes=1926704885, missing bytes=109165268, par2 bytes=177082296
2024-10-05 13:43:27,292::DEBUG::[nzbstuff:383] Finishing import on Silicon.Valley.S04E09.Hooli-Con.1080p.REPACK.AMZN.WEB-DL.DD5.1.x264-NTb.part01.rar
2024-10-05 13:43:27,292::DEBUG::[filesystem:1164] [sabnzbd.nzbstuff.finish_import] Loading data for SABnzbd_nzf_44rwrfzj from /data/usenet/inprogress/Silicon.Valley.S04E09.Hooli-Con.1080p.REPACK.AMZN.WEB-DL.DD5.1.x264-NTb/__ADMIN__/SABnzbd_nzf_44rwrfzj
2024-10-05 13:43:27,294::DEBUG::[downloader:757] Thread 19@news.newsdemon.com: Article Dogo9sgLr-nOWLeBblCs8XoTG@M6E4-_.4pk missing (error=430)
2024-10-05 13:43:27,294::INFO::[nzbstuff:255] Article Dogo9sgLr-nOWLeBblCs8XoTG@M6E4-_.4pk unavailable on all servers, discarding
2024-10-05 13:43:27,295::DEBUG::[nzbstuff:1508] Availability ratio=103.84, bad articles=145, total bytes=1926704885, missing bytes=109933268, par2 bytes=177082296
2024-10-05 13:43:27,296::DEBUG::[downloader:757] Thread 13@news.newsdemon.com: Article odYTA2V1GXzKiIpeW-4o5@P-A2mP8Ru.py7 missing (error=430)
2024-10-05 13:43:27,296::INFO::[nzbstuff:255] Article odYTA2V1GXzKiIpeW-4o5@P-A2mP8Ru.py7 unavailable on all servers, discarding
2024-10-05 13:43:27,297::DEBUG::[nzbstuff:1508] Availability ratio=103.79, bad articles=146, total bytes=1926704885, missing bytes=110701268, par2 bytes=177082296
2024-10-05 13:43:27,304::DEBUG::[downloader:757] Thread 4@news.newsdemon.com: Article QCN1wD2wFMyi9SSb3kg8@oAoKO7N.f-3 missing (error=430)
2024-10-05 13:43:27,305::INFO::[nzbstuff:255] Article QCN1wD2wFMyi9SSb3kg8@oAoKO7N.f-3 unavailable on all servers, discarding
2024-10-05 13:43:27,306::DEBUG::[nzbstuff:1508] Availability ratio=103.75, bad articles=147, total bytes=1926704885, missing bytes=111469268, par2 bytes=177082296
2024-10-05 13:43:27,310::DEBUG::[nzbstuff:1873] Saving attributes {'cat': 'tv', 'pp': 3, 'script': 'Default', 'priority': 0, 'final_name': 'Silicon.Valley.S04E01.Success.Failure.1080p.AMZN.WEBRip.DD5.1.x264-NTb', 'password': None, 'url': None} for Silicon.Valley.S04E01.Success.Failure.1080p.AMZN.WEBRip.DD5.1.x264-NTb
2024-10-05 13:43:27,312::INFO::[postproc:417] Starting Post-Processing on Silicon.Valley.S04E01.Success.Failure.1080p.AMZN.WEBRip.DD5.1.x264-NTb => Repair:True, Unpack:True, Delete:True, Script:Default, Cat:tv
2024-10-05 13:43:27,312::INFO::[notifier:157] Sending notification: Post-processing - Silicon.Valley.S04E01.Success.Failure.1080p.AMZN.WEBRip.DD5.1.x264-NTb (type=pp, job_cat=tv)
2024-10-05 13:43:27,313::INFO::[filesystem:341] Checking if any resulting filenames need to be sanitized
2024-10-05 13:43:27,317::DEBUG::[downloader:757] Thread 32@news.newsdemon.com: Article bZWsO7hzFTGOCBYZJlIX_4@YYJHILqI.xH6 missing (error=430)
2024-10-05 13:43:27,317::INFO::[nzbstuff:1805] [sabnzbd.postproc.process_job] Purging data for job Silicon.Valley.S04E01.Success.Failure.1080p.AMZN.WEBRip.DD5.1.x264-NTb (delete_all_data=False)
2024-10-05 13:43:27,317::INFO::[nzbstuff:255] Article bZWsO7hzFTGOCBYZJlIX_4@YYJHILqI.xH6 unavailable on all servers, discarding
2024-10-05 13:43:27,318::DEBUG::[articlecache:152] Purging 0 articles from the cache/disk
2024-10-05 13:43:27,319::INFO::[notifier:157] Sending notification: Download Failed - Silicon.Valley.S04E01.Success.Failure.1080p.AMZN.WEBRip.DD5.1.x264-NTb (type=failed, job_cat=tv)
2024-10-05 13:43:27,320::DEBUG::[nzbstuff:1508] Availability ratio=103.71, bad articles=148, total bytes=1926704885, missing bytes=112237268, par2 bytes=177082296
2024-10-05 13:43:27,331::DEBUG::[downloader:757] Thread 21@news.newsdemon.com: Article wjya03IkdcQCf4f3VH3D_ywbV5A@Eh_r75.Mdo missing (error=430)
2024-10-05 13:43:27,332::INFO::[nzbstuff:255] Article wjya03IkdcQCf4f3VH3D_ywbV5A@Eh_r75.Mdo unavailable on all servers, discarding
2024-10-05 13:43:27,338::DEBUG::[nzbstuff:1508] Availability ratio=103.66, bad articles=149, total bytes=1926704885, missing bytes=113005268, par2 bytes=177082296
2024-10-05 13:43:27,363::DEBUG::[sorting:657] Initial guess for Silicon.Valley.S04E01.Success.Failure.1080p.AMZN.WEBRip.DD5.1.x264-NTb is MatchesDict({'title': 'Silicon Valley', 'season': 4, 'episode': 1, 'episode_title': 'Success Failure', 'screen_size': '1080p', 'streaming_service': 'Amazon Prime', 'source': 'Web', 'other': 'Rip', 'audio_codec': 'Dolby Digital', 'audio_channels': '5.1', 'video_codec': 'H.264', 'release_group': 'NTb', 'type': 'episode'})
2024-10-05 13:43:27,363::DEBUG::[downloader:757] Thread 41@news.newsdemon.com: Article Uog9n94c7sEVSo-4EdFItW9PO-u@8B6CAu.pHD missing (error=430)
2024-10-05 13:43:27,363::INFO::[nzbstuff:255] Article Uog9n94c7sEVSo-4EdFItW9PO-u@8B6CAu.pHD unavailable on all servers, discarding
2024-10-05 13:43:27,363::DEBUG::[nzbstuff:1508] Availability ratio=110.14, bad articles=1, total bytes=2314142385, missing bytes=65560, par2 bytes=213200824
2024-10-05 13:43:27,365::INFO::[nzbstuff:1764] Checking all filenames for Silicon.Valley.S04E09.Hooli-Con.1080p.REPACK.AMZN.WEB-DL.DD5.1.x264-NTb
2024-10-05 13:43:27,365::INFO::[nzbstuff:1767] Re-sorting Silicon.Valley.S04E09.Hooli-Con.1080p.REPACK.AMZN.WEB-DL.DD5.1.x264-NTb after getting filename information
2024-10-05 13:43:27,366::DEBUG::[nzbstuff:1873] Saving attributes {'cat': 'tv', 'pp': 3, 'script': 'Default', 'priority': 0, 'final_name': 'Silicon.Valley.S04E09.Hooli-Con.1080p.REPACK.AMZN.WEB-DL.DD5.1.x264-NTb', 'password': '34163H46H3E9w92x34E6w0K78z147821', 'url': None} for Silicon.Valley.S04E09.Hooli-Con.1080p.REPACK.AMZN.WEB-DL.DD5.1.x264-NTb
2024-10-05 13:43:27,366::DEBUG::[filesystem:1131] [sabnzbd.nzbstuff.save_to_disk] Saving data for SABnzbd_nzo_ps332z9_ in /data/usenet/inprogress/Silicon.Valley.S04E09.Hooli-Con.1080p.REPACK.AMZN.WEB-DL.DD5.1.x264-NTb/__ADMIN__
2024-10-05 13:43:27,367::DEBUG::[filesystem:1199] [sabnzbd.bpsmeter.save] Saving data for totals10.sab
2024-10-05 13:43:27,367::DEBUG::[filesystem:1131] [sabnzbd.filesystem.save_admin] Saving data for totals10.sab in /config/admin
2024-10-05 13:43:27,368::DEBUG::[downloader:757] Thread 48@news.newsdemon.com: Article 22fWWgQF-pbrukW3zzhz-05BitoA@BclWt.BTz missing (error=430)
2024-10-05 13:43:27,368::INFO::[nzbstuff:255] Article 22fWWgQF-pbrukW3zzhz-05BitoA@BclWt.BTz unavailable on all servers, discarding
2024-10-05 13:43:27,368::INFO::[nzbstuff:1482] Prospectively added 3 repair blocks to Silicon.Valley.S04E09.Hooli-Con.1080p.REPACK.AMZN.WEB-DL.DD5.1.x264-NTb
2024-10-05 13:43:27,368::DEBUG::[nzbstuff:1508] Availability ratio=110.11, bad articles=2, total bytes=2314142385, missing bytes=833560, par2 bytes=213200824
2024-10-05 13:43:27,368::DEBUG::[downloader:757] Thread 11@news.newsdemon.com: Article F4YgRORjfphiuLi8vIDM5NyTH7E@8sC0z04Be.dG6 missing (error=430)
2024-10-05 13:43:27,368::INFO::[nzbstuff:255] Article F4YgRORjfphiuLi8vIDM5NyTH7E@8sC0z04Be.dG6 unavailable on all servers, discarding
2024-10-05 13:43:27,369::DEBUG::[nzbstuff:1508] Availability ratio=103.62, bad articles=150, total bytes=1926704885, missing bytes=113773268, par2 bytes=177082296
2024-10-05 13:43:27,369::DEBUG::[downloader:757] Thread 45@news.newsdemon.com: Article nnm3q1KowgjjtItIIusX@2kdg4uz6.S6G missing (error=430)
2024-10-05 13:43:27,369::INFO::[nzbstuff:255] Article nnm3q1KowgjjtItIIusX@2kdg4uz6.S6G unavailable on all servers, discarding
2024-10-05 13:43:27,369::DEBUG::[nzbstuff:1508] Availability ratio=103.57, bad articles=151, total bytes=1926704885, missing bytes=114541268, par2 bytes=177082296
2024-10-05 13:43:27,376::INFO::[database:300] Added job Silicon.Valley.S04E01.Success.Failure.1080p.AMZN.WEBRip.DD5.1.x264-NTb to history
2024-10-05 13:43:27,376::INFO::[postproc:138] Saving postproc queue
2024-10-05 13:43:27,377::DEBUG::[filesystem:1199] [sabnzbd.postproc.save] Saving data for postproc2.sab
2024-10-05 13:43:27,377::DEBUG::[filesystem:1131] [sabnzbd.filesystem.save_admin] Saving data for postproc2.sab in /config/admin
2024-10-05 13:43:27,378::INFO::[downloader:409] Post-processing finished, resuming download
2024-10-05 13:43:27,422::DEBUG::[downloader:757] Thread 5@news.newsdemon.com: Article 7bI5T647mWDW1cv8TNOvs@Zl4eP.nzT missing (error=430)
2024-10-05 13:43:27,422::INFO::[nzbstuff:255] Article 7bI5T647mWDW1cv8TNOvs@Zl4eP.nzT unavailable on all servers, discarding
2024-10-05 13:43:27,423::INFO::[nzbstuff:1482] Prospectively added 4 repair blocks to Silicon.Valley.S04E09.Hooli-Con.1080p.REPACK.AMZN.WEB-DL.DD5.1.x264-NTb
2024-10-05 13:43:27,424::DEBUG::[nzbstuff:1508] Availability ratio=110.07, bad articles=3, total bytes=2314142385, missing bytes=1601560, par2 bytes=213200824
2024-10-05 13:43:27,424::DEBUG::[downloader:757] Thread 33@news.newsdemon.com: Article _-cbQWV-4OW06uUD417MQM5Tom@fYtyCE.My2 missing (error=430)
2024-10-05 13:43:27,425::INFO::[nzbstuff:255] Article _-cbQWV-4OW06uUD417MQM5Tom@fYtyCE.My2 unavailable on all servers, discarding
2024-10-05 13:43:27,425::INFO::[nzbstuff:1482] Prospectively added 5 repair blocks to Silicon.Valley.S04E09.Hooli-Con.1080p.REPACK.AMZN.WEB-DL.DD5.1.x264-NTb
2024-10-05 13:43:27,426::DEBUG::[nzbstuff:1508] Availability ratio=110.04, bad articles=4, total bytes=2314142385, missing bytes=2369560, par2 bytes=213200824
2024-10-05 13:43:27,426::DEBUG::[downloader:757] Thread 47@news.newsdemon.com: Article gYfNsrgQ7J_NIgk1OT4y9kfP6U@8Kkqm.ZrJ missing (error=430)
2024-10-05 13:43:27,427::INFO::[nzbstuff:255] Article gYfNsrgQ7J_NIgk1OT4y9kfP6U@8Kkqm.ZrJ unavailable on all servers, discarding
2024-10-05 13:43:27,427::INFO::[nzbstuff:1482] Prospectively added 6 repair blocks to Silicon.Valley.S04E09.Hooli-Con.1080p.REPACK.AMZN.WEB-DL.DD5.1.x264-NTb
2024-10-05 13:43:27,427::DEBUG::[nzbstuff:1508] Availability ratio=110.00, bad articles=5, total bytes=2314142385, missing bytes=3137560, par2 bytes=213200824
2024-10-05 13:43:27,428::DEBUG::[downloader:757] Thread 50@news.newsdemon.com: Article _yrMTNx5kHAt20MUHv5cDy4NA5p@eBbIei2La.7Uc missing (error=430)
2024-10-05 13:43:27,428::INFO::[nzbstuff:255] Article _yrMTNx5kHAt20MUHv5cDy4NA5p@eBbIei2La.7Uc unavailable on all servers, discarding
2024-10-05 13:43:27,429::INFO::[nzbstuff:1482] Prospectively added 7 repair blocks to Silicon.Valley.S04E09.Hooli-Con.1080p.REPACK.AMZN.WEB-DL.DD5.1.x264-NTb
2024-10-05 13:43:27,429::DEBUG::[nzbstuff:1508] Availability ratio=109.96, bad articles=6, total bytes=2314142385, missing bytes=3905560, par2 bytes=213200824
2024-10-05 13:43:27,431::DEBUG::[downloader:757] Thread 39@news.newsdemon.com: Article _6hKloZEjNzHy-VaRPgDtYzIG@bSdvr.bD2 missing (error=430)
2024-10-05 13:43:27,432::INFO::[nzbstuff:255] Article _6hKloZEjNzHy-VaRPgDtYzIG@bSdvr.bD2 unavailable on all servers, discarding
2024-10-05 13:43:27,433::INFO::[nzbstuff:1482] Prospectively added 8 repair blocks to Silicon.Valley.S04E09.Hooli-Con.1080p.REPACK.AMZN.WEB-DL.DD5.1.x264-NTb
2024-10-05 13:43:27,433::DEBUG::[nzbstuff:1508] Availability ratio=109.93, bad articles=7, total bytes=2314142385, missing bytes=4673560, par2 bytes=213200824
2024-10-05 13:43:27,434::DEBUG::[downloader:757] Thread 14@news.newsdemon.com: Article PZgbzgFSePT-ciVnypRsa@byubZX807.66X missing (error=430)
2024-10-05 13:43:27,434::INFO::[nzbstuff:255] Article PZgbzgFSePT-ciVnypRsa@byubZX807.66X unavailable on all servers, discarding
2024-10-05 13:43:27,435::INFO::[nzbstuff:1482] Prospectively added 9 repair blocks to Silicon.Valley.S04E09.Hooli-Con.1080p.REPACK.AMZN.WEB-DL.DD5.1.x264-NTb
2024-10-05 13:43:27,436::DEBUG::[nzbstuff:1508] Availability ratio=109.89, bad articles=8, total bytes=2314142385, missing bytes=5441560, par2 bytes=213200824
2024-10-05 13:43:27,436::DEBUG::[downloader:757] Thread 30@news.newsdemon.com: Article _ZNoYoqdUa5q1gcoKr-4zJPHi@kh6zfe.P58 missing (error=430)
2024-10-05 13:43:27,437::INFO::[nzbstuff:255] Article _ZNoYoqdUa5q1gcoKr-4zJPHi@kh6zfe.P58 unavailable on all servers, discarding
2024-10-05 13:43:27,439::INFO::[nzbstuff:1482] Prospectively added 10 repair blocks to Silicon.Valley.S04E09.Hooli-Con.1080p.REPACK.AMZN.WEB-DL.DD5.1.x264-NTb
